repo_completo,numero_pr,titulo,autora,status,criado_em,atualizado_em,merged_em,dias_para_merge,numero_reviews,url
sindresorhus/awesome,3344,add Mechanistic Interpretability for LMs under Machine Learning,Huge,CLOSED,2025-01-31T16:03:41Z,2025-10-28T13:34:59Z,,,1,https://github.com/sindresorhus/awesome/pull/3344
sindresorhus/awesome,3346,Add Sanitizer,junwha,CLOSED,2025-02-01T10:02:29Z,2025-10-28T13:38:27Z,,,1,https://github.com/sindresorhus/awesome/pull/3346
sindresorhus/awesome,3644,Add Claude,alvinunreal,CLOSED,2025-09-14T13:10:51Z,2025-10-27T23:22:09Z,,,1,https://github.com/sindresorhus/awesome/pull/3644
sindresorhus/awesome,3259,Add F#,ForNeVeR,MERGED,2024-11-04T21:41:29Z,2025-10-27T21:23:31Z,2025-10-27T17:54:03+00:00,356,1,https://github.com/sindresorhus/awesome/pull/3259
sindresorhus/awesome,3337,Add Formal Methods,ElNiak,CLOSED,2025-01-21T14:46:53Z,2025-10-27T17:49:16Z,,,1,https://github.com/sindresorhus/awesome/pull/3337
sindresorhus/awesome,3160,Add Retail Technology,lloydshanks,CLOSED,2024-08-23T05:30:56Z,2025-10-27T17:51:15Z,,,1,https://github.com/sindresorhus/awesome/pull/3160
sindresorhus/awesome,3305,Add Backstage,shano,MERGED,2024-12-13T16:55:49Z,2025-10-27T17:57:39Z,2025-10-27T17:57:31+00:00,318,1,https://github.com/sindresorhus/awesome/pull/3305
sindresorhus/awesome,2825,Add WebAuthn,yackermann,CLOSED,2023-10-24T00:40:44Z,2025-10-27T18:51:46Z,,,1,https://github.com/sindresorhus/awesome/pull/2825
sindresorhus/awesome,3022,Add Technical Writing Learning,wongyah,CLOSED,2024-04-16T10:34:43Z,2025-10-27T17:47:04Z,,,1,https://github.com/sindresorhus/awesome/pull/3022
sindresorhus/awesome,3048,Add RT-Thread,luhuadong,CLOSED,2024-05-13T16:23:59Z,2025-10-27T17:48:06Z,,,1,https://github.com/sindresorhus/awesome/pull/3048
sindresorhus/awesome,3633,Add Roblox,ryanlua,MERGED,2025-09-09T07:07:33Z,2025-10-27T17:33:31Z,2025-10-27T17:32:52+00:00,48,1,https://github.com/sindresorhus/awesome/pull/3633
sindresorhus/awesome,2925,Add SAP Commerce,eminyagiz42,MERGED,2024-01-05T12:06:38Z,2025-10-27T17:42:27Z,2025-10-27T17:41:40+00:00,661,1,https://github.com/sindresorhus/awesome/pull/2925
sindresorhus/awesome,3247,Add Red-Teaming LLMs,dapurv5,CLOSED,2024-10-20T17:32:47Z,2025-10-27T17:51:57Z,,,1,https://github.com/sindresorhus/awesome/pull/3247
sindresorhus/awesome,3600,Add awesome-tauri to the platforms section,SanjeevKrSharma,CLOSED,2025-08-19T12:12:04Z,2025-10-26T08:04:17Z,,,1,https://github.com/sindresorhus/awesome/pull/3600
sindresorhus/awesome,3599,Add awesome-bun to the platforms section,SanjeevKrSharma,CLOSED,2025-08-19T11:52:20Z,2025-10-26T08:04:35Z,,,1,https://github.com/sindresorhus/awesome/pull/3599
freeCodeCamp/freeCodeCamp,67036,fix(curriculum): add note for queue,Supravisor,MERGED,2026-04-21T03:30:10Z,2026-04-23T13:23:40Z,2026-04-23T13:23:32+00:00,2,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67036
freeCodeCamp/freeCodeCamp,67012,fix(client): move start course button between steps 2 and 3 in RDB in…,AyushK5ingh,CLOSED,2026-04-19T21:54:08Z,2026-04-23T15:24:43Z,,,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67012
freeCodeCamp/freeCodeCamp,66961,fix: use session-user endpoint on client,Sembauke,MERGED,2026-04-16T12:55:08Z,2026-04-23T14:04:14Z,2026-04-20T16:32:27+00:00,4,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66961
freeCodeCamp/freeCodeCamp,67052,fix(client): filter challenge nodes by certification to fix progress bar,ragini-pandey,MERGED,2026-04-21T19:08:46Z,2026-04-23T13:21:59Z,2026-04-23T13:16:38+00:00,1,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67052
freeCodeCamp/freeCodeCamp,67070,fix(deps): update dependency i18next to v25.10.10,renovate[bot],MERGED,2026-04-22T22:49:05Z,2026-04-23T15:55:17Z,2026-04-23T15:55:07+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67070
freeCodeCamp/freeCodeCamp,67067,fix(curriculum): remove stray marker from challenge file,huyenltnguyen,MERGED,2026-04-22T18:10:19Z,2026-04-23T11:28:07Z,2026-04-23T08:26:07+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67067
freeCodeCamp/freeCodeCamp,66909,fix(curriculum): fix test lab lightbox viewer,AdityaSingh-18,MERGED,2026-04-13T08:59:27Z,2026-04-23T10:22:56Z,2026-04-15T12:10:11+00:00,2,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66909
freeCodeCamp/freeCodeCamp,67062,"chore(i18n,client): processed translations",camperbot,MERGED,2026-04-22T12:39:41Z,2026-04-23T11:34:47Z,2026-04-23T11:34:39+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67062
freeCodeCamp/freeCodeCamp,67064,"chore(i18n,learn): update i18n-curriculum submodule",camperbot,MERGED,2026-04-22T15:19:35Z,2026-04-23T12:11:33Z,2026-04-23T12:11:26+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67064
freeCodeCamp/freeCodeCamp,67065,chore(deps): update dependency webpack to v5.106.2,renovate[bot],MERGED,2026-04-22T16:43:44Z,2026-04-22T18:54:21Z,2026-04-22T18:54:12+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67065
freeCodeCamp/freeCodeCamp,67069,fix(curriculum): remove mention of loops in introduction to variables script,jdwilkin4,MERGED,2026-04-22T21:19:44Z,2026-04-22T22:42:07Z,2026-04-22T22:42:00+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67069
freeCodeCamp/freeCodeCamp,67063,fix(deps): update dependency @reduxjs/toolkit to v2.11.2,renovate[bot],MERGED,2026-04-22T12:54:28Z,2026-04-22T16:33:03Z,2026-04-22T16:32:54+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67063
freeCodeCamp/freeCodeCamp,67061,fix(deps): update dependency @codesandbox/sandpack-react to v2.20.0,renovate[bot],MERGED,2026-04-22T08:50:48Z,2026-04-22T12:43:27Z,2026-04-22T12:43:18+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67061
freeCodeCamp/freeCodeCamp,67053,chore(deps): update eslint,renovate[bot],MERGED,2026-04-21T19:55:32Z,2026-04-22T06:38:45Z,2026-04-22T06:38:36+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67053
freeCodeCamp/freeCodeCamp,62165,feat: add digital pet game lab,naomi-lgbt,MERGED,2025-09-12T02:18:19Z,2026-04-22T08:42:44Z,2026-04-22T08:42:36+00:00,222,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/62165
freeCodeCamp/freeCodeCamp,67054,chore(deps): update hapijs monorepo,renovate[bot],MERGED,2026-04-21T19:55:38Z,2026-04-22T03:23:18Z,2026-04-22T03:23:12+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67054
freeCodeCamp/freeCodeCamp,67051,chore(deps): update dependency tsdown to ^0.21.0,renovate[bot],MERGED,2026-04-21T18:14:05Z,2026-04-21T19:53:09Z,2026-04-21T19:53:02+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67051
freeCodeCamp/freeCodeCamp,67030,chore(deps): update dependency prettier to v3.8.3,renovate[bot],CLOSED,2026-04-20T18:35:00Z,2026-04-21T18:11:45Z,,,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67030
freeCodeCamp/freeCodeCamp,62166,feat: add flashcard quiz app lab,naomi-lgbt,MERGED,2025-09-12T02:42:27Z,2026-04-21T19:32:35Z,2026-04-20T17:33:29+00:00,220,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/62166
freeCodeCamp/freeCodeCamp,67050,fix(deps): update dependency fastify to v5.8.5,renovate[bot],MERGED,2026-04-21T18:13:57Z,2026-04-21T19:52:46Z,2026-04-21T19:52:39+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67050
freeCodeCamp/freeCodeCamp,67041,chore(deps): update dependency msw to v2.13.3,renovate[bot],MERGED,2026-04-21T09:27:02Z,2026-04-21T13:57:15Z,2026-04-21T13:57:04+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67041
freeCodeCamp/freeCodeCamp,65780,fix(api): handle null progressTimestamps and reduce logging,ramesh-perabattula,CLOSED,2026-02-09T10:18:03Z,2026-04-21T13:52:21Z,,,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/65780
freeCodeCamp/freeCodeCamp,67040,chore(deps): update dependency caniuse-lite to v1.0.30001788,renovate[bot],MERGED,2026-04-21T09:18:47Z,2026-04-21T13:56:56Z,2026-04-21T13:56:47+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67040
freeCodeCamp/freeCodeCamp,67026,fix(curriculum): updated registration form step 44 to have borderBottomStyle set to none,katehjd21,MERGED,2026-04-20T16:50:26Z,2026-04-21T14:08:29Z,2026-04-21T14:08:20+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67026
freeCodeCamp/freeCodeCamp,67042,chore(deps): update dependency autoprefixer to v10.5.0,renovate[bot],CLOSED,2026-04-21T13:12:57Z,2026-04-21T18:11:42Z,,,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67042
freeCodeCamp/freeCodeCamp,59158,major(api): adjust db schema after normalization,ShaunSHamilton,CLOSED,2025-03-06T10:02:46Z,2026-04-21T13:51:26Z,,,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/59158
freeCodeCamp/freeCodeCamp,66889,feat(client): update profile ui,ahmaxed,MERGED,2026-04-10T17:52:18Z,2026-04-21T10:09:48Z,2026-04-21T10:09:40+00:00,10,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66889
freeCodeCamp/freeCodeCamp,63900,fix(curriculum): enhance duplicate block detection in transformSuperBlock and add tests,Sembauke,CLOSED,2025-11-17T08:40:17Z,2026-04-21T09:17:43Z,,,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/63900
freeCodeCamp/freeCodeCamp,67031,chore(deps): update dependency stylelint to v16.26.1,renovate[bot],MERGED,2026-04-20T18:35:04Z,2026-04-21T09:25:12Z,2026-04-21T09:25:02+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67031
freeCodeCamp/freeCodeCamp,66971,fix(curriculum): clarify step 9 instructions in emoji reactor workshop,AyushK5ingh,MERGED,2026-04-16T20:21:16Z,2026-04-21T08:57:01Z,2026-04-21T08:55:38+00:00,4,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66971
freeCodeCamp/freeCodeCamp,65515,feat(curriculum): add lab playlist remix engine,VuBui217,MERGED,2026-01-26T18:04:58Z,2026-04-21T09:05:27Z,2026-04-21T09:05:15+00:00,84,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/65515
freeCodeCamp/freeCodeCamp,67028,chore(deps): update dependency mongodb to v6.21.0,renovate[bot],MERGED,2026-04-20T17:35:39Z,2026-04-21T08:39:36Z,2026-04-21T08:39:27+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67028
freeCodeCamp/freeCodeCamp,66974,fix(client): debounce challenge submissions to prevent duplicates fre…,AyushK5ingh,CLOSED,2026-04-17T09:37:07Z,2026-04-21T08:02:29Z,,,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66974
freeCodeCamp/freeCodeCamp,65795,feat(curriculum): Add A1 Spanish Describing People at Work Module,estefaniacn,MERGED,2026-02-09T22:24:09Z,2026-04-20T21:10:12Z,2026-04-20T21:10:03+00:00,69,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/65795
freeCodeCamp/freeCodeCamp,65338,feat(curriculum): add Device Loan Ledger lab,kyaaron,CLOSED,2026-01-19T23:31:20Z,2026-04-20T18:33:38Z,,,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/65338
freeCodeCamp/freeCodeCamp,67025,chore(deps): update dependency bson to v7.2.0,renovate[bot],MERGED,2026-04-20T15:03:30Z,2026-04-20T15:19:45Z,2026-04-20T15:19:37+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67025
freeCodeCamp/freeCodeCamp,64012,feat(curriculum): add workshop-word-counter to JS v9 cert,l3onhard,MERGED,2025-11-20T20:54:54Z,2026-04-20T17:35:57Z,2026-04-20T17:35:48+00:00,150,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/64012
freeCodeCamp/freeCodeCamp,67018,chore(deps): update dependency babel-loader to v8.4.1,renovate[bot],MERGED,2026-04-20T09:36:16Z,2026-04-20T15:19:31Z,2026-04-20T15:19:20+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67018
freeCodeCamp/freeCodeCamp,67006,chore(deps): update dependency @playwright/test to v1.59.1,renovate[bot],CLOSED,2026-04-19T13:12:14Z,2026-04-20T14:21:45Z,,,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67006
freeCodeCamp/freeCodeCamp,67017,chore(deps): update actions/setup-node digest to 48b55a0,renovate[bot],MERGED,2026-04-20T08:14:49Z,2026-04-20T09:03:00Z,2026-04-20T09:02:50+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67017
freeCodeCamp/freeCodeCamp,67014,chore(deps): update dependency webpack to v5.106.1,renovate[bot],MERGED,2026-04-20T06:00:50Z,2026-04-20T13:30:35Z,2026-04-20T13:30:26+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67014
freeCodeCamp/freeCodeCamp,67021,"chore(i18n,client): processed translations",camperbot,MERGED,2026-04-20T12:43:09Z,2026-04-20T13:31:45Z,2026-04-20T13:31:36+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67021
freeCodeCamp/freeCodeCamp,67008,chore(deps): update dependency @redux-saga/core to v1.4.2 - autoclosed,renovate[bot],CLOSED,2026-04-19T14:53:09Z,2026-04-20T06:01:49Z,,,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67008
freeCodeCamp/freeCodeCamp,66965,fix(curriculum): repair failing tests for doubly linked list challenge,AyushK5ingh,MERGED,2026-04-16T14:43:00Z,2026-04-20T08:07:25Z,2026-04-20T08:05:55+00:00,3,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66965
freeCodeCamp/freeCodeCamp,67016,fix(tools): update challenge-editor submodule,majestic-owl448,MERGED,2026-04-20T07:41:41Z,2026-04-20T08:16:28Z,2026-04-20T08:16:18+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/67016
freeCodeCamp/freeCodeCamp,66997,fix(deps): update dependency react-scroll to v1.9.3,renovate[bot],MERGED,2026-04-18T20:03:11Z,2026-04-19T02:42:18Z,2026-04-19T02:42:11+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66997
freeCodeCamp/freeCodeCamp,66998,fix(deps): update dependency typebox to v1.1.23,renovate[bot],MERGED,2026-04-18T21:00:06Z,2026-04-19T02:42:17Z,2026-04-19T02:42:08+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66998
freeCodeCamp/freeCodeCamp,66995,fix(deps): update dependency nanoid to v3.3.11,renovate[bot],MERGED,2026-04-18T17:18:34Z,2026-04-18T18:57:06Z,2026-04-18T18:56:59+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66995
freeCodeCamp/freeCodeCamp,62399,fix(curriculum): add setup instructions to first backend challenge,ARUSHIGULBHILE,MERGED,2025-09-27T19:23:04Z,2026-04-18T20:01:41Z,2026-04-18T20:01:32+00:00,203,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/62399
freeCodeCamp/freeCodeCamp,66999,fix(deps): update dependency unist-util-find to v1.0.4,renovate[bot],MERGED,2026-04-18T21:00:11Z,2026-04-19T02:42:13Z,2026-04-19T02:42:05+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66999
freeCodeCamp/freeCodeCamp,66994,fix(deps): update dependency micromark to v4.0.2,renovate[bot],MERGED,2026-04-18T17:18:29Z,2026-04-18T18:57:05Z,2026-04-18T18:56:57+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66994
freeCodeCamp/freeCodeCamp,66987,fix(deps): update dependency gatsby to v5.16.1,renovate[bot],MERGED,2026-04-18T14:31:38Z,2026-04-18T16:51:42Z,2026-04-18T16:51:34+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66987
freeCodeCamp/freeCodeCamp,66986,fix(deps): update dependency crypto-browserify to v3.12.1,renovate[bot],MERGED,2026-04-18T06:13:55Z,2026-04-18T06:57:48Z,2026-04-18T06:57:42+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66986
freeCodeCamp/freeCodeCamp,64659,feat: create interfaces and types lab,a2937,MERGED,2025-12-16T17:00:28Z,2026-04-17T20:59:45Z,2026-04-17T15:07:44+00:00,121,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/64659
freeCodeCamp/freeCodeCamp,66985,fix(deps): update dependency @loadable/component to v5.16.7,renovate[bot],MERGED,2026-04-18T06:13:49Z,2026-04-18T06:57:36Z,2026-04-18T06:57:28+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66985
freeCodeCamp/freeCodeCamp,66984,"chore(i18n,learn): update i18n-curriculum submodule",camperbot,MERGED,2026-04-17T22:03:11Z,2026-04-18T06:10:42Z,2026-04-18T06:10:35+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66984
freeCodeCamp/freeCodeCamp,66988,fix(deps): update dependency js-yaml to v3.14.2,renovate[bot],MERGED,2026-04-18T14:31:41Z,2026-04-18T16:51:45Z,2026-04-18T16:51:38+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66988
freeCodeCamp/freeCodeCamp,66847,revert: add socrates,raisedadead,CLOSED,2026-04-07T16:17:34Z,2026-04-17T16:59:14Z,,,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66847
freeCodeCamp/freeCodeCamp,66979,fix(deps): update dependency @growthbook/growthbook-react to v1.6.5,renovate[bot],MERGED,2026-04-17T16:53:43Z,2026-04-17T16:57:07Z,2026-04-17T16:57:01+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66979
freeCodeCamp/freeCodeCamp,66978,chore(deps): update testing-library,renovate[bot],MERGED,2026-04-17T16:53:37Z,2026-04-17T16:55:37Z,2026-04-17T16:55:28+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66978
freeCodeCamp/freeCodeCamp,66977,"chore(i18n,learn): update i18n-curriculum submodule",camperbot,MERGED,2026-04-17T16:06:23Z,2026-04-17T16:56:47Z,2026-04-17T16:56:40+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66977
freeCodeCamp/freeCodeCamp,66958,chore(deps): update dependency i18next-fs-backend to v2.6.3,renovate[bot],MERGED,2026-04-16T09:00:03Z,2026-04-17T15:45:39Z,2026-04-17T15:45:30+00:00,1,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66958
freeCodeCamp/freeCodeCamp,66973,chore(deps): update dependency webpack-bundle-analyzer to v4.10.2,renovate[bot],MERGED,2026-04-17T07:52:32Z,2026-04-17T14:50:15Z,2026-04-17T14:50:07+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66973
freeCodeCamp/freeCodeCamp,66957,chore(deps): update dependency canvas-confetti to v1.9.4,renovate[bot],MERGED,2026-04-16T07:22:04Z,2026-04-17T14:49:44Z,2026-04-17T14:49:34+00:00,1,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66957
freeCodeCamp/freeCodeCamp,66956,chore(deps): update dependency autoprefixer to v10.4.27,renovate[bot],MERGED,2026-04-16T07:21:59Z,2026-04-17T14:50:44Z,2026-04-17T14:50:35+00:00,1,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66956
freeCodeCamp/freeCodeCamp,66955,chore(deps): update dependency @typescript/vfs-1.6.1 to v1.6.4,renovate[bot],MERGED,2026-04-16T06:55:56Z,2026-04-17T14:46:30Z,2026-04-17T14:46:21+00:00,1,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66955
freeCodeCamp/freeCodeCamp,66233,fix(curriculum): update Python V9 setter examples to call setter in __init__,Jeevankumar-s,MERGED,2026-03-04T08:46:48Z,2026-04-17T09:05:30Z,2026-04-17T09:02:15+00:00,44,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66233
freeCodeCamp/freeCodeCamp,66976,fix(curriculum): add note to A2 and B1 quizzes,huyenltnguyen,MERGED,2026-04-17T12:06:18Z,2026-04-17T13:21:53Z,2026-04-17T13:21:45+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66976
freeCodeCamp/freeCodeCamp,62167,feat: add fortune telling app,naomi-lgbt,MERGED,2025-09-12T03:01:36Z,2026-04-17T11:27:34Z,2026-04-17T08:01:04+00:00,217,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/62167
freeCodeCamp/freeCodeCamp,66954,chore(deps): update dependency @typescript/vfs to v1.6.4,renovate[bot],MERGED,2026-04-16T06:55:51Z,2026-04-17T05:35:43Z,2026-04-17T05:35:33+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66954
freeCodeCamp/freeCodeCamp,66843,feat(curriculum): EN-B1 quiz for block 22,anastasiiauk,MERGED,2026-04-07T13:13:37Z,2026-04-16T09:58:50Z,2026-04-08T06:34:57+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66843
freeCodeCamp/freeCodeCamp,66865,feat(curriculum): EN-B1 quiz for block 24,anastasiiauk,MERGED,2026-04-08T17:11:30Z,2026-04-16T09:58:48Z,2026-04-08T19:27:41+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66865
freeCodeCamp/freeCodeCamp,66855,feat(curriculum): EN-B1 quiz for block 23,anastasiiauk,MERGED,2026-04-08T10:30:25Z,2026-04-16T09:58:49Z,2026-04-08T11:53:56+00:00,0,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66855
freeCodeCamp/freeCodeCamp,66920,fix(curriculum): support arrow functions in fibonacci recursion test,lakshay122007,CLOSED,2026-04-13T16:32:21Z,2026-04-16T12:50:02Z,,,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66920
freeCodeCamp/freeCodeCamp,66918,"chore(i18n,learn): update i18n-curriculum submodule",camperbot,MERGED,2026-04-13T15:11:42Z,2026-04-16T07:26:11Z,2026-04-16T07:26:02+00:00,2,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66918
freeCodeCamp/freeCodeCamp,66914,fix(curriculum): update recursion check to support arrow function syntax,ZeenatLawal,MERGED,2026-04-13T11:00:13Z,2026-04-16T07:20:10Z,2026-04-16T07:20:01+00:00,2,1,https://github.com/freeCodeCamp/freeCodeCamp/pull/66914
